"","pri2","pri23","pri34","pri4","pos2","pos23","pos34","pos4","format2","format3","cred","info","priconfi","posconfi","negotiator","education","male","age","children","vulnerable","emerging","exporter","developed","emiter","mba"
"1",0,0.15,0.75,0.1,0,0.25,0.75,0,0,0,5,5,6,6,1,"d",1,40,3,1,0,0,0,0,0
"2",0.172413793,0.24137931,0.275862069,0.310344828,0.181818182,0.236363636,0.272727273,0.309090909,0,0,4,5,5,4,1,"e",1,33,2,1,0,0,0,0,0
"3",0,0,1,0,0,0.391304348,0.391304348,0.217391304,0,0,5,5,6,6,1,"g",1,45,0,1,0,0,0,0,0
"4",0.051282051,0.128205128,0.384615385,0.435897436,0,0.288888889,0.311111111,0.4,0,0,6,5,4,6,1,"g",0,NA,NA,0,0,0,1,0,0
"5",0,1,0,0,0.210526316,0.789473684,0,0,0,0,6,5,4,5,1,"e",1,28,0,1,0,0,0,0,0
"6",0.017241379,0.224137931,0.344827586,0.413793103,0.027027027,0.27027027,0.351351351,0.351351351,0,0,5,4,6,6,1,"g",1,35,2,0,1,1,0,1,0
"7",0.185185185,0.407407407,0.296296296,0.111111111,0.192307692,0.461538462,0.230769231,0.115384615,0,0,4,2,5,4,1,"e",1,35,0,NA,NA,NA,NA,0,0
"8",0.015384615,0.4,0.4,0.184615385,0.090909091,0.590909091,0.181818182,0.136363636,0,0,4,4,5,4,0,"g",1,47,1,NA,NA,NA,NA,0,0
"9",0.291666667,0.375,0.208333333,0.125,0.125,0.5625,0.1875,0.125,0,0,6,5,4,4,0,"g",1,58,3,NA,NA,NA,NA,0,0
"10",0.047619048,0.380952381,0.428571429,0.142857143,0.045454545,0.454545455,0.454545455,0.045454545,0,0,5,5,3,5,0,"e",1,30,2,NA,NA,NA,NA,0,0
"11",0.033333333,0.266666667,0.5,0.2,0.034482759,0.379310345,0.448275862,0.137931034,0,0,6,6,6,6,0,"e",1,45,1,NA,NA,NA,NA,0,0
"12",0,1,0,0,0,0,1,0,0,0,4,4,5,4,1,"e",0,30,NA,0,0,1,0,0,0
"13",0.027777778,0.277777778,0.416666667,0.277777778,0.045454545,0.454545455,0.454545455,0.045454545,0,0,5,5,4,5,0,"e",1,37,2,NA,NA,NA,NA,0,0
"14",0.054054054,0.27027027,0.405405405,0.27027027,0.272727273,0.227272727,0.227272727,0.272727273,0,0,5,5,5,3,1,"g",1,50,NA,0,0,0,1,0,0
"15",0.170212766,0.382978723,0.319148936,0.127659574,0.170212766,0.382978723,0.319148936,0.127659574,0,0,5,5,5,5,1,"e",1,24,0,0,1,0,0,0,0
"16",0.028169014,0.169014085,0.338028169,0.464788732,0.029850746,0.164179104,0.328358209,0.47761194,0,0,NA,NA,NA,NA,1,"e",1,41,3,0,0,0,1,0,0
"17",0,0.25,0.75,0,0,0.25,0.75,0,0,0,4,6,5,5,0,"e",1,37,1,NA,NA,NA,NA,0,0
"18",0.154929577,0.281690141,0.422535211,0.14084507,0.144736842,0.302631579,0.394736842,0.157894737,0,0,5,5,4,4,0,"d",1,36,0,NA,NA,NA,NA,0,0
"19",0.074074074,0.37037037,0.481481481,0.074074074,0.04,0.52,0.4,0.04,0,0,5,4,5,6,0,"e",1,35,0,0,0,0,1,1,0
"20",0.064516129,0.483870968,0.258064516,0.193548387,0.08,0.4,0.4,0.12,0,0,3,4,4,3,0,"e",1,32,0,0,0,0,1,1,0
"21",0.118421053,0.118421053,0.460526316,0.302631579,0.166666667,0.166666667,0.371794872,0.294871795,0,0,5,5,NA,NA,1,"e",1,43,1,0,1,0,0,0,0
"22",0.403225806,0.306451613,0.258064516,0.032258065,0.666666667,0.238095238,0.095238095,0,0,0,3,5,6,6,1,"e",1,47,3,NA,NA,NA,NA,0,0
"23",0.447761194,0.298507463,0.179104478,0.074626866,0.428571429,0.285714286,0.2,0.085714286,0,0,4,5,5,4,1,"",0,30,NA,0,0,0,1,0,0
"24",0.064102564,0.448717949,0.397435897,0.08974359,0.020833333,0.0625,0.3125,0.604166667,0,0,5,3,5,4,0,"e",1,38,0,0,0,0,1,1,0
"25",0.119047619,0.428571429,0.333333333,0.119047619,0.119047619,0.428571429,0.333333333,0.119047619,0,0,3,3,5,5,1,"e",1,32,0,NA,NA,NA,NA,0,0
"26",0,0.368421053,0.368421053,0.263157895,0,0.416666667,0.416666667,0.166666667,0,0,6,6,5,5,0,"e",0,38,0,NA,NA,NA,NA,0,0
"27",0.131578947,0.394736842,0.315789474,0.157894737,0.131578947,0.394736842,0.315789474,0.157894737,0,0,4,4,4,5,1,"g",0,33,0,0,1,0,0,0,0
"28",0.014814815,0.244444444,0.37037037,0.37037037,0.023809524,0.476190476,0.476190476,0.023809524,0,0,1,4,5,6,1,"e",1,26,0,1,0,0,0,0,0
"29",1,0,0,0,0,1,0,0,0,0,5,6,6,6,1,"e",1,62,4,1,0,0,0,0,0
"30",0.590551181,0.377952756,0.031496063,0,0.540540541,0.324324324,0.101351351,0.033783784,0,0,2,3,4.5,4.5,1,"e",1,41,1,0,0,1,0,0,0
"31",0.426751592,0.337579618,0.171974522,0.063694268,0.034482759,0.620689655,0.310344828,0.034482759,0,0,6,6,6,6,1,"e",0,39,0,1,0,0,0,0,0
"32",0.166666667,0.277777778,0.388888889,0.166666667,0.013071895,0.490196078,0.490196078,0.006535948,0,0,2,3,6,5,0,"f",1,45,0,NA,NA,NA,NA,0,0
"33",0.141388175,0.257069409,0.344473008,0.257069409,0,0.425531915,0.574468085,0,0,0,6,5,7,7,0,"g",0,60,2,NA,NA,NA,NA,0,0
"34",0.46875,0.28125,0.1875,0.0625,0.193548387,0.322580645,0.290322581,0.193548387,0,0,4,5,4,4,1,"g",1,51,2,1,0,0,0,0,0
"35",0.594339623,0.405660377,0,0,0.542857143,0.457142857,0,0,0,0,5,6,5,5,1,"g",1,60,5,1,0,0,0,0,0
"36",0.014492754,0.289855072,0.52173913,0.173913043,0.080882353,0.294117647,0.551470588,0.073529412,0,0,3,5,6,4,0,"e",0,51,0,NA,NA,NA,NA,0,0
"37",0.4,0.35,0.15,0.1,0.185185185,0.37037037,0.222222222,0.222222222,0,0,3,4,2,1,0,"g",0,53,0,NA,NA,NA,NA,0,0
"38",0,0.833333333,0.166666667,0,0.05,0.45,0.45,0.05,0,0,5,4,5,5,0,"e",0,56,2,NA,NA,NA,NA,0,0
"39",0.054054054,0.27027027,0.513513514,0.162162162,0.051282051,0.41025641,0.41025641,0.128205128,0,0,5,6,4,4,1,"d",1,31,0,1,0,0,0,0,0
"40",0.041666667,0.291666667,0.583333333,0.083333333,0.071428571,0.357142857,0.5,0.071428571,0,0,4,4,5,4,0,"g",1,36,2,NA,NA,NA,NA,0,0
"41",0.390625,0.3125,0.192708333,0.104166667,0.39893617,0.29787234,0.196808511,0.106382979,0,0,4,3,4,5,1,"d",0,40,0,1,0,0,0,0,0
"42",0.507462687,0.358208955,0.059701493,0.074626866,0.04109589,0.164383562,0.356164384,0.438356164,0,0,6,5,5,5,1,"e",1,30,0,1,0,0,0,0,0
"43",0.145454545,0.236363636,0.272727273,0.345454545,0.157894737,0.245614035,0.263157895,0.333333333,0,0,3,3,3,2,1,"e",1,43,2,1,0,0,0,0,0
"44",0,0.3,0.7,0,0,0.3,0.7,0,0,0,7,5,7,7,1,"g",0,45,1,NA,NA,NA,NA,0,0
"45",0,0,1,0,0,0,1,0,0,0,3,4,5,5,1,"f",0,60,3,1,0,0,0,0,0
"46",0.137931034,0.517241379,0.275862069,0.068965517,0.064516129,0.483870968,0.387096774,0.064516129,0,0,5,5,4,5,0,"f",0,NA,NA,NA,NA,NA,NA,0,0
"47",0.181818182,0.727272727,0.090909091,0,0.2,0.8,0,0,0,0,5,4,5,5,0,"d",1,38,4,NA,NA,NA,NA,0,0
"48",0,1,0,0,0,0.5,0.5,0,0,0,4,5,3,4,0,"g",0,26,0,NA,NA,NA,NA,0,0
"49",0.6,0.4,0,0,0.315789474,0.526315789,0.157894737,0,0,0,4,4,5,5,0,"e",1,26,0,NA,NA,NA,NA,0,0
"50",0.043478261,0.434782609,0.434782609,0.086956522,0,0.5,0.5,0,0,0,5,3,6,3,0,"e",1,62,4,NA,NA,NA,NA,0,0
"51",0.027777778,0.194444444,0.444444444,0.333333333,0,0.344827586,0.551724138,0.103448276,0,0,3,3,3,4,0,"g",1,33,0,NA,NA,NA,NA,0,0
"52",0,1,0,0,0,0.555555556,0.444444444,0,0,0,4,4,2,2,0,"e",1,41,1,NA,NA,NA,NA,0,0
"53",0,0,0,1,0,0,0,1,0,0,6,6,4,6,1,"f",0,66,5,1,1,0,0,0,0
"54",0,0,0.5,0.5,0,0.130434783,0.434782609,0.434782609,0,0,2,4,2,2,0,"c",1,21,0,NA,NA,NA,NA,0,0
"55",0,1,0,0,0,0.8,0.2,0,0,0,6,6,4,6,0,"e",1,60,3,NA,NA,NA,NA,0,0
"56",0.05,0.75,0.15,0.05,0.05,0.5,0.4,0.05,0,0,6,5,3,4,0,"d",1,24,0,NA,NA,NA,NA,0,0
"57",0.041666667,0.333333333,0.333333333,0.291666667,0.041666667,0.333333333,0.333333333,0.291666667,0,0,6,6,6,6,1,"e",1,56,3,1,1,0,0,0,0
"58",0.052631579,0.105263158,0.842105263,0,0.052631579,0.105263158,0.842105263,0,0,0,4,4,5,5,0,"e",1,40,2,1,0,0,0,0,0
"59",0,0.377358491,0.339622642,0.283018868,0,0.351851852,0.333333333,0.314814815,1,0,6,6,7,7,0,"f",1,73,1,NA,NA,NA,NA,0,0
"60",0.344827586,0.448275862,0.172413793,0.034482759,0.3125,0.375,0.21875,0.09375,1,0,5,5,4,4,1,"e",1,NA,4,1,0,0,0,0,0
"61",0,1,0,0,0,1,0,0,1,0,4,3,5,5,0,"e",0,50,2,0,0,0,1,1,0
"62",0.012987013,0.168831169,0.350649351,0.467532468,0,0.257731959,0.371134021,0.371134021,1,0,4,6,5,6,0,"d",0,23,0,0,0,1,1,0,0
"63",0.032258065,0.161290323,0.580645161,0.225806452,0.057142857,0.142857143,0.457142857,0.342857143,1,0,6,6,6,6,0,"e",1,28,0,0,0,1,1,1,0
"64",0.12195122,0.43902439,0.146341463,0.292682927,0.119047619,0.452380952,0.19047619,0.238095238,1,0,4,4,5,4,0,"f",1,45,0,1,0,0,0,0,0
"65",0.2,0.533333333,0.133333333,0.133333333,0.125,0.40625,0.34375,0.125,1,0,3,3,5,5,0,"e",0,42,0,1,0,0,0,0,0
"66",0.926829268,0.024390244,0.024390244,0.024390244,0.926829268,0.024390244,0.024390244,0.024390244,1,0,5,7,7,6,0,"g",0,45,1,0,1,1,0,1,0
"67",0.12962963,0.537037037,0.277777778,0.055555556,0.175,0.475,0.225,0.125,1,0,2,2,2,3,0,"e",0,31,0,0,0,0,1,1,0
"68",0.285714286,0.428571429,0.228571429,0.057142857,0.285714286,0.428571429,0.228571429,0.057142857,1,0,6,5,6,6,0,"e",0,45,2,1,0,0,0,0,0
"69",0.047619048,0.357142857,0.357142857,0.238095238,0.022222222,0.377777778,0.377777778,0.222222222,1,0,7,5,3,4,0,"d",0,21,0,0,0,0,1,0,0
"70",0.05,0.2,0.5,0.25,0.025,0.3,0.525,0.15,1,0,5,5,2,4,1,"e",1,35,0,1,0,1,0,1,0
"71",0.230769231,0.307692308,0.192307692,0.269230769,0.217391304,0.260869565,0.347826087,0.173913043,1,0,4,4,4,4,1,"e",1,40,4,1,0,0,0,0,0
"72",0.1,0.25,0.65,0,0,0.5,0.5,0,1,0,5,3,6,5,1,"e",1,50,0,1,1,0,0,0,0
"73",0,0.8,0.2,0,0,0.8,0.2,0,1,0,2,5,5,5,0,"g",1,64,3,NA,NA,NA,NA,0,0
"74",0,0.695652174,0.260869565,0.043478261,0.086956522,0.695652174,0.173913043,0.043478261,1,0,5,6,1,4.5,1,"e",1,60,3,1,0,0,0,0,0
"75",0.068965517,0.586206897,0.344827586,0,0.6,0.4,0,0,1,0,4,5,7,5,1,"e",1,55,4,0,1,0,0,0,0
"76",0.032258065,0.064516129,0.322580645,0.580645161,0.03125,0.46875,0.46875,0.03125,1,0,5,5,3,5,1,"e",1,26,0,1,0,1,0,0,0
"77",0.294117647,0.235294118,0.235294118,0.235294118,0.046511628,0.279069767,0.348837209,0.325581395,1,0,4,5,4,4,0,"e",1,24,0,NA,NA,NA,NA,0,0
"78",0.210727969,0.597701149,0.130268199,0.061302682,0.063829787,0.409574468,0.414893617,0.111702128,1,0,3,3,3,4,0,"e",1,35,0,NA,NA,NA,NA,0,0
"79",0,1,0,0,0,0,0,1,1,0,6,6,7,7,0,"e",1,30,NA,NA,NA,NA,NA,0,0
"80",0,1,0,0,0,0,1,0,1,0,6,5.5,1,4,1,"e",0,30,0,0,0,1,0,0,0
"81",0.833333333,0.055555556,0.055555556,0.055555556,0.269230769,0.326923077,0.307692308,0.096153846,1,0,5,6,5,6,1,"e",1,52,1,1,1,0,0,0,0
"82",0,0.348837209,0.418604651,0.23255814,0.037037037,0.277777778,0.333333333,0.351851852,1,0,4,5,NA,5,1,"e",1,42,2,1,1,0,0,0,0
"83",0.12195122,0.390243902,0.341463415,0.146341463,0.076923077,0.384615385,0.384615385,0.153846154,1,0,5,5,5,5,0,"e",1,32,1,1,0,0,0,0,0
"84",0,1,0,0,0,1,0,0,1,0,7,5,5,5,1,"e",1,35,0,1,0,0,0,0,0
"85",0.060606061,0.484848485,0.393939394,0.060606061,0.413793103,0.344827586,0.172413793,0.068965517,1,0,4,5,5,4,1,"d",1,27,0,0,1,0,1,1,0
"86",0,0,1,0,0,0,1,0,1,0,1,1,NA,1,1,"d",1,NA,NA,1,0,0,0,0,0
"87",0.285714286,0.238095238,0.238095238,0.238095238,0.186046512,0.23255814,0.302325581,0.279069767,1,0,5,6,4,4,1,"c",0,47,2,1,0,0,0,0,0
"88",0,1,0,0,0,1,0,0,1,0,4,4,4,4,0,"f",0,49,3,NA,NA,NA,NA,0,0
