,sumpri,change,id,negotiator,pridev,posdev,closer,bin2,bin23,bin34,bin4,format2,format3,priorconfi,highprior,antinumeracy,vulnerable,emerging,exporter,developed,emiter,postconfi,paris,age,male,children,education
1,100,0,1,1,0.05,0.05,0,1,0,0,0,0,0,6,1,0,1,0,0,0,0,6,1,40,1,3,d
2,290,0.009404389,2,1,0.45,0.45,0,1,0,0,0,0,0,5,1,1,1,0,0,0,0,4,1,33,1,2,e
3,100,0,3,1,0.05,0.05,0,1,0,0,0,0,0,6,1,0,1,0,0,0,0,6,1,45,1,0,g
4,195,0.051282051,4,1,0.05,0.05,0,1,0,0,0,0,0,4,1,1,0,0,0,1,0,6,1,NA,0,NA,g
5,72.5,0.210526316,5,1,0.05,0.15,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,5,1,28,1,0,e
6,145,0.009785648,6,1,0.025,0,1,1,0,0,0,0,0,6,1,1,0,1,1,0,1,6,1,35,1,2,g
7,135,0.007122507,7,1,0.2,0.2,0,1,0,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,4,1,35,1,0,e
8,162.5,0.075524476,8,0,0.025,0.05,0,1,0,0,0,0,0,5,1,1,NA,NA,NA,NA,NA,4,1,47,1,1,g
9,120,0.166666667,9,0,0.3,0.05,1,1,0,0,0,0,0,4,0,0,NA,NA,NA,NA,NA,4,1,58,1,3,g
10,105,0.002164503,10,0,0,0,0,1,0,0,0,0,0,3,1,0,NA,NA,NA,NA,NA,5,1,30,1,2,e
11,150,0.001149426,11,0,0,0,0,1,0,0,0,0,0,6,1,1,NA,NA,NA,NA,NA,6,1,45,1,1,e
12,97.5,0,12,1,0.05,0.05,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,4,1,30,0,NA,e
13,180,0.017676767,13,0,0,0,0,1,0,0,0,0,0,4,1,1,NA,NA,NA,NA,NA,5,1,37,1,2,e
14,185,0.218673219,14,1,0.05,0.25,0,1,0,0,0,0,0,5,1,1,0,0,0,1,0,3,1,50,1,NA,g
15,235,0,15,1,0.35,0.35,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,5,1,24,1,0,e
16,177.5,0.001681732,16,1,0,0,0,1,0,0,0,0,0,NA,1,1,0,0,0,1,0,NA,1,41,1,3,e
17,100,0,17,0,0.05,0.05,0,1,0,0,0,0,0,5,1,0,0,0,1,1,0,5,1,37,1,1,e
18,177.5,0.010192735,18,0,0.225,0.225,0,1,0,0,0,0,0,4,1,1,0,0,0,0,1,4,1,36,1,0,d
19,135,0.034074074,19,0,0.05,0,1,1,0,0,0,0,0,5,1,0,0,0,0,1,1,6,1,35,1,0,e
20,155,0.015483871,20,0,0.05,0.05,0,1,0,0,0,0,0,4,1,1,0,0,0,1,1,3,1,32,1,0,e
21,190,0.048245614,21,1,0.175,0.275,0,1,0,0,0,0,0,NA,1,1,0,1,0,0,0,NA,1,43,1,1,e
22,155,0.263440861,22,1,0.575,0.65,0,1,0,0,0,0,0,6,0,1,NA,NA,NA,NA,NA,6,1,47,1,3,e
23,167.5,0.019189765,23,1,0.7,0.7,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,4,1,30,0,NA,
24,195,0.043269231,24,0,0.075,0.025,1,1,0,0,0,0,0,5,1,1,0,0,0,1,1,4,1,38,1,0,e
25,210,0,25,1,0.2,0.2,0,1,0,0,0,0,0,5,0,1,NA,NA,NA,NA,NA,5,1,32,1,0,e
26,190,0,26,0,0.05,0.05,0,1,0,0,0,0,0,5,1,1,NA,NA,NA,NA,NA,5,1,38,0,0,e
27,190,0,27,1,0.2,0.2,0,1,0,0,0,0,0,4,1,1,0,1,0,0,0,5,1,33,0,0,g
28,135,0.008994709,28,1,0.03,0.025,1,1,0,0,0,0,0,5,1,0,1,0,0,0,0,6,1,26,1,0,e
29,78,1,29,1,0.73,0.05,1,1,0,0,0,0,0,6,0,0,1,0,0,0,0,6,1,62,1,4,e
30,127,0.05001064,30,1,0.7,0.75,0,1,0,0,0,0,0,4.5,0,0,0,0,1,0,0,4.5,1,41,1,1,e
31,157,0.392268833,31,1,0.62,0,1,1,0,0,0,0,0,6,0,1,1,0,0,0,0,6,1,39,0,0,e
32,180,0.153594772,32,0,0.25,0.03,1,1,0,0,0,0,0,6,1,1,0,0,0,1,1,5,1,45,1,0,f
33,194.5,0.141388175,33,0,0.225,0.05,1,1,0,0,0,0,0,7,1,1,0,0,0,0,1,7,1,60,0,2,g
34,160,0.275201613,34,1,0.7,0.25,1,1,0,0,0,0,0,4,0,1,1,0,0,0,0,4,1,51,1,2,g
35,106,0.05148248,35,1,0.58,0.52,1,1,0,0,0,0,0,5,0,0,1,0,0,0,0,5,1,60,1,5,g
36,172.5,0.066389599,36,0,0.025,0.06,0,1,0,0,0,0,0,6,1,1,NA,NA,NA,NA,NA,4,1,51,0,0,e
37,100,0.214814815,37,0,0.35,0.2,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,1,1,53,0,0,g
38,120,0.05,38,0,0.05,0,1,1,0,0,0,0,0,5,0,0,0,0,0,1,1,5,1,56,0,2,e
39,185,0.002772003,39,1,0.05,0.05,0,1,0,0,0,0,0,4,1,1,1,0,0,0,0,4,1,31,1,0,d
40,120,0.029761904,40,0,0,0.05,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,4,1,36,1,2,g
41,192,0.00831117,41,1,0.7,0.7,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,5,1,40,0,0,d
42,167.5,0.466366797,42,1,0.8,0.025,1,1,0,0,0,0,0,5,0,1,1,0,0,0,0,5,1,30,1,0,e
43,275,0.012440192,43,1,0.35,0.4,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,2,1,43,1,2,e
44,100,0,44,1,0.05,0.05,0,1,0,0,0,0,0,7,1,0,NA,NA,NA,NA,NA,7,1,45,0,1,g
45,77,0,45,1,0.05,0.05,0,1,0,0,0,0,0,5,1,0,1,0,0,0,0,5,1,60,0,3,f
46,145,0.073414905,46,0,0.15,0.05,1,1,0,0,0,0,0,4,0,1,1,0,0,0,0,5,1,NA,0,NA,f
47,110,0.018181818,47,0,0.15,0.15,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,5,1,38,1,4,d
48,100,0,48,0,0.05,0.05,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,4,1,26,0,0,g
49,100,0.284210526,49,0,0.55,0.25,1,1,0,0,0,0,0,5,0,0,0,0,1,0,0,5,1,26,1,0,e
50,115,0.043478261,50,0,0,0.05,0,1,0,0,0,0,0,6,1,0,NA,NA,NA,NA,NA,3,1,62,1,4,e
51,180,0.027777778,51,0,0,0.05,0,1,0,0,0,0,0,3,1,1,NA,NA,NA,NA,NA,4,1,33,1,0,g
52,50,0,52,0,0.05,0.05,0,1,0,0,0,0,0,2,0,1,0,0,1,1,0,2,1,41,1,1,e
53,80,0,53,1,0.05,0.05,0,1,0,0,0,0,0,4,1,0,1,1,0,0,0,6,1,66,0,5,f
54,160,0,54,0,0.05,0.05,0,1,0,0,0,0,0,2,1,1,NA,NA,NA,NA,NA,2,1,21,1,0,c
55,100,0,55,0,0.05,0.05,0,1,0,0,0,0,0,4,0,0,0,1,1,0,1,6,1,60,1,3,e
56,100,0,56,0,0,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,4,1,24,1,0,d
57,240,0,57,1,0.05,0.05,0,1,0,0,0,0,0,6,1,1,1,1,0,0,0,6,1,56,1,3,e
58,95,0,58,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,0,0,0,5,1,40,1,2,e
59,265,0,59,0,0.05,0.05,0,1,0,0,0,1,0,7,1,1,NA,NA,NA,NA,NA,7,1,73,1,1,f
60,145,0.032327586,60,1,0.45,0.45,0,1,0,0,0,1,0,4,0,1,1,0,0,0,0,4,1,NA,1,4,e
61,70,0,61,0,0.05,0.05,0,1,0,0,0,1,0,5,0,0,0,0,0,1,1,5,1,50,0,2,e
62,192.5,0.012987013,62,0,0.025,0.05,0,1,0,0,0,1,0,5,1,1,0,0,1,1,0,6,1,23,0,0,d
63,155,0.024884792,63,0,0,0.05,0,1,0,0,0,1,0,6,1,1,0,0,1,1,1,6,1,28,1,0,e
64,205,0.002903601,64,0,0.2,0.2,0,1,0,0,0,1,0,5,1,1,1,0,0,0,0,4,1,45,1,0,f
65,150,0.075,65,0,0.25,0.15,1,1,0,0,0,1,0,5,0,1,1,0,0,0,0,5,1,42,0,0,e
66,102.5,0,66,0,0.9,0.9,0,1,0,0,0,1,0,7,0,0,0,1,1,0,1,6,1,45,0,1,g
67,135,0.04537037,67,0,0.125,0.125,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,3,1,31,0,0,e
68,175,0,68,0,0.45,0.45,0,1,0,0,0,1,0,6,0,1,1,0,0,0,0,6,1,45,0,2,e
69,210,0.025396826,69,0,0.05,0,1,1,0,0,0,1,0,3,1,1,0,0,0,1,0,4,1,21,0,0,d
70,100,0.025,70,1,0,0.025,0,1,0,0,0,1,0,2,1,0,1,0,1,0,1,4,1,35,1,0,e
71,130,0.013377927,71,1,0.25,0.2,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0,4,1,40,1,4,e
72,100,0.1,72,1,0.05,0.05,0,1,0,0,0,1,0,6,1,0,1,1,0,0,0,5,1,50,1,0,e
73,100,0,73,0,0.05,0.05,0,1,0,0,0,1,0,5,0,0,NA,NA,NA,NA,NA,5,1,64,1,3,g
74,115,0.086956522,74,1,0.05,0.05,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,4.5,1,60,1,3,e
75,145,0.531034483,75,1,0.05,0.7,0,1,0,0,0,1,0,7,0,1,0,1,0,0,0,5,1,55,1,4,e
76,155,0.001008065,76,1,0,0,0,1,0,0,0,1,0,3,1,1,1,0,1,0,0,5,1,26,1,0,e
77,212.5,0.247606019,77,0,0.575,0.05,1,1,0,0,0,1,0,4,0,1,NA,NA,NA,NA,NA,4,1,24,1,0,e
78,130.5,0.146898182,78,0,0.225,0.07,1,1,0,0,0,1,0,3,0,0,NA,NA,NA,NA,NA,4,1,35,1,0,e
79,90,0,79,0,0.05,0.05,0,1,0,0,0,1,0,7,0,0,0,1,1,0,1,7,1,30,1,NA,e
80,65,0,80,1,0.05,0.05,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,30,0,0,e
81,90,0.564102564,81,1,0.7,0.65,1,1,0,0,0,1,0,5,0,0,1,1,0,0,0,6,1,52,1,1,e
82,215,0.037037037,82,1,0.05,0.05,0,1,0,0,0,1,0,NA,1,1,1,1,0,0,0,5,1,42,1,2,e
83,205,0.045028143,83,0,0.2,0.05,1,1,0,0,0,1,0,5,1,1,1,0,0,0,0,5,1,32,1,1,e
84,75,0,84,1,0.05,0.05,0,1,0,0,0,1,0,5,0,0,1,0,0,0,0,5,1,35,1,0,e
85,165,0.353187042,85,1,0.05,0.55,0,1,0,0,0,1,0,5,0,1,0,1,0,1,1,4,1,27,1,0,d
86,100,0,86,1,0.05,0.05,0,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,1,1,NA,1,NA,d
87,210,0.099667774,87,1,0.55,0.35,1,1,0,0,0,1,0,4,0,1,1,0,0,0,0,4,1,47,0,2,c
88,100,0,88,0,0.05,0.05,0,1,0,0,0,1,0,4,0,0,NA,NA,NA,NA,NA,4,1,49,0,3,f
89,190,0.083820663,89,1,0.25,0.05,1,1,0,0,0,1,0,5,0,1,1,0,0,0,0,6,1,46,1,3,g
90,104,0.120304115,90,0,0.03,0.07,0,1,0,0,0,1,0,5,0,0,NA,NA,NA,NA,NA,4,1,39,0,0,f
91,130,0,91,1,0.05,0.05,0,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,6,1,38,1,5,
92,100,0.05,92,0,0.05,0,1,1,0,0,0,1,0,6,1,0,NA,NA,NA,NA,NA,6,1,35,1,2,e
93,155,0,93,0,0.25,0.25,0,1,0,0,0,1,0,7,0,1,NA,NA,NA,NA,NA,7,1,26,1,0,e
94,110,0.022727273,94,0,0.25,0.2,1,1,0,0,0,1,0,6,0,0,NA,NA,NA,NA,NA,6,1,53,1,2,g
95,100,0,95,1,0.05,0.05,0,1,0,0,0,1,0,3,0,0,0,0,0,1,1,3,1,NA,0,NA,e
96,140,0.063186814,96,0,0.2,0.1,1,1,0,0,0,1,0,5,1,0,0,0,0,1,1,5,1,32,1,2,c
97,100,0,97,0,0.05,0.05,0,1,0,0,0,1,0,7,1,0,1,0,0,0,0,7,1,47,0,3,g
98,193.5,0.04472499,98,0,0.125,0.03,1,1,0,0,0,1,0,2,1,1,0,0,0,1,0,2,1,31,1,0,e
99,255,0.017647059,99,0,0.25,0.2,1,1,0,0,0,1,0,6,1,1,0,0,1,1,1,7,1,28,1,0,e
100,208,0.091969854,100,0,0.22,0.02,1,1,0,0,0,1,0,7,1,1,NA,NA,NA,NA,NA,6,1,28,1,0,e
101,116,0,101,0,0.025,0.025,0,1,0,0,0,1,0,6,1,0,NA,NA,NA,NA,NA,4,1,43,0,3,g
102,210,0,102,0,0.25,0.15,1,1,0,0,0,1,0,5,1,1,0,1,1,0,1,5,1,34,1,0,e
103,100,0,103,1,0.95,0.95,0,1,0,0,0,1,0,7,0,0,1,0,0,0,0,7,1,45,0,3,e
104,120,0.041666667,104,1,0.25,0.2,1,1,0,0,0,1,0,3,0,0,0,1,1,0,1,4,1,33,0,0,g
105,119.5,0.005456584,105,1,0.025,0.02,1,1,0,0,0,1,0,4,1,0,0,0,1,1,1,5,1,62,0,0,e
106,190,0.245789474,106,1,0.55,0.02,1,1,0,0,0,1,0,3,0,1,0,0,1,1,1,5,1,36,1,1,e
107,120,0.064285715,107,1,0.27,0.12,1,1,0,0,0,1,0,2,0,0,0,0,1,1,1,3,1,26,1,0,e
108,180,0.055555555,108,0,0.15,0.05,1,1,0,0,0,1,0,2,1,1,NA,NA,NA,NA,NA,2,1,30,1,0,e
109,130,0,109,1,0.25,0.25,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,NA,1,44,1,3,g
110,339,0.128902989,110,0,0.92,0.45,1,1,0,0,0,1,0,6,1,1,1,0,0,0,0,6,1,48,0,5,g
111,85,0.086834734,111,1,0.2,0.35,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,6,1,60,1,5,e
112,229,0.01360755,112,0,0.17,0.12,1,1,0,0,0,1,0,5,1,1,0,0,1,1,1,3,1,35,0,0,e
113,100,0.1,113,0,0.25,0.15,1,1,0,0,0,1,0,5,0,0,0,0,0,0,1,3,1,31,1,0,e
114,110,0.044642857,114,0,0.05,0,1,1,0,0,0,1,0,4,1,0,0,0,0,1,1,5,1,35,0,1,f
115,160,0.004464286,115,1,0,0,0,1,0,0,0,1,0,3,1,1,0,0,1,0,0,4,1,58,1,1,f
116,90,0,116,0,0.05,0.05,0,1,0,0,0,1,0,4,1,0,NA,NA,NA,NA,NA,4,1,38,1,2,e
117,100,0.053571429,117,0,0.075,0.025,1,1,0,0,0,1,0,5,0,0,0,0,0,1,0,5,1,36,1,2,e
118,230,0.000966183,118,0,0.05,0.05,0,1,0,0,0,0,1,5,1,1,1,0,0,0,0,4,1,21,0,0,e
119,140,0.107142857,119,0,0.1,0.05,1,1,0,0,0,0,1,5,0,0,0,0,1,1,1,4,1,63,1,2,e
120,135,0.064327485,120,1,0.25,0.25,0,1,0,0,0,0,1,5,0,0,0,0,0,1,1,7,1,35,1,0,e
121,105,0.110275689,121,1,0,0.1,0,1,0,0,0,0,1,NA,1,0,0,0,0,1,0,NA,1,35,0,1,e
122,200,0.001785714,122,1,0.025,0.025,0,1,0,0,0,0,1,7,1,1,1,0,0,0,0,5,1,38,0,0,e
123,200,0,123,1,0.2,0.2,0,1,0,0,0,0,1,5,1,1,0,0,0,1,1,5,1,56,1,0,g
124,100,0,124,0,0.05,0.05,0,1,0,0,0,0,1,7,1,0,0,1,0,0,1,5,1,53,0,2,g
125,180,0.023809524,125,0,0.25,0.2,1,1,0,0,0,0,1,4,1,1,0,0,0,1,1,4,1,56,1,2,g
126,95,0.086956522,126,0,0.05,0.05,0,1,0,0,0,0,1,5,1,0,0,0,1,1,0,5,1,69,1,2,f
127,157.5,0.019748985,127,0,0.45,0.675,0,1,0,0,0,0,1,4,0,1,0,0,0,1,1,5,1,65,1,2,d
128,120,0.009615385,128,0,0.1,0.1,0,1,0,0,0,0,1,5,0,0,0,1,0,1,0,6,1,27,1,0,f
129,287.5,0.054701719,129,1,0.475,0.225,1,1,0,0,0,0,1,6,1,1,1,1,0,0,0,6,1,29,0,0,f
130,260,0.020833333,130,0,0.05,0,1,1,0,0,0,0,1,6,1,1,0,0,1,1,1,5,1,24,0,0,d
131,100,0,131,1,0.05,0.05,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,2,1,37,1,1,e
132,100,0,132,1,0.05,0.05,0,1,0,0,0,0,1,5,1,0,1,1,0,0,0,4,1,47,1,3,e
133,125,0.03,133,1,0.05,0,1,1,0,0,0,0,1,NA,1,0,0,0,1,1,1,5,1,51,1,2,e
134,186,0.054141238,134,0,0.02,0.08,0,1,0,0,0,0,1,5,1,1,NA,NA,NA,NA,NA,4,1,38,1,0,f
135,100,0.019230769,135,0,0.05,0.03,1,1,0,0,0,0,1,4,0,0,NA,NA,NA,NA,NA,4,1,50,1,0,e
136,150,0.018518519,136,1,0.2,0.15,1,1,0,0,0,0,1,6,1,1,1,0,1,0,0,7,1,45,1,2,e
137,135,0.032308905,137,1,0.05,0.05,0,1,0,0,0,0,1,5,1,0,0,0,0,1,0,5,1,51,0,2,e
138,140,0.034391534,138,1,0.05,0,1,1,0,0,0,0,1,6,1,0,NA,NA,NA,NA,NA,5,1,32,1,2,e
139,110,0,139,0,0.03,0.03,0,1,0,0,0,0,1,4,1,0,0,0,0,1,1,4,1,NA,0,1,g
140,205,0,140,1,0.05,0.05,0,1,0,0,0,0,1,6,1,1,1,0,1,0,0,5,1,37,1,0,e
141,154,0.017532468,141,0,0,0,0,1,0,0,0,0,1,5,1,1,NA,NA,NA,NA,NA,5,1,31,1,0,e
142,80,0.00990099,142,1,0.05,0.03,1,1,0,0,0,0,1,5,1,0,0,1,1,0,0,5,1,38,0,0,g
143,120,0.039855072,143,1,0.05,0,1,1,0,0,0,0,1,4,1,0,0,0,0,1,0,5,1,38,1,2,g
144,253,0.026821006,144,1,0.1,0,1,1,0,0,0,0,1,6,1,1,0,1,0,1,0,6,1,41,1,1,g
145,135,0,145,0,0.05,0.05,0,1,0,0,0,0,1,4,1,0,NA,NA,NA,NA,NA,5,1,35,1,2,g
146,130,0.197435898,146,0,0.25,0,1,1,0,0,0,0,1,3,0,0,0,0,1,1,0,4,1,36,1,2,e
147,188,0.015805472,147,1,0.02,0.02,0,1,0,0,0,0,1,7,1,1,1,0,0,0,0,6,1,34,1,0,e
148,80,0.028571429,148,1,0.05,0.02,1,1,0,0,0,0,1,5,0,0,0,0,0,1,1,5,1,43,0,3,e
149,165,0.060606061,149,0,0.05,0.05,0,1,0,0,0,0,1,6,1,1,1,1,0,0,0,6,1,40,0,0,e
150,100,0,150,0,0.15,0.15,0,1,0,0,0,0,1,NA,0,0,NA,NA,NA,NA,NA,4,1,36,1,2,e
151,120,0.335365854,151,0,0.45,0.05,1,1,0,0,0,0,1,3,0,0,0,0,1,1,0,6,1,27,0,0,e
152,157,0.008605502,152,1,0.02,0.05,0,1,0,0,0,0,1,4,1,1,1,0,0,0,0,4,1,50,1,3,g
153,100,0,153,1,0.05,0.05,0,1,0,0,0,0,1,NA,0,0,0,0,0,1,1,4,1,38,1,2,e
154,100,0.176190476,154,0,0.15,0.025,1,1,0,0,0,0,1,4,0,0,0,0,0,1,1,4,1,28,1,0,e
155,106,0.04594689,155,0,0.03,0.02,1,1,0,0,0,0,1,5,1,0,0,0,0,1,1,4,1,25,0,0,e
156,123,0.060248181,156,1,0.05,0.03,1,1,0,0,0,0,1,4,0,0,0,0,0,1,1,6,1,27,1,0,e
157,100,0.45,157,0,0.45,0,1,1,0,0,0,0,1,4,0,0,0,0,0,1,1,3,1,29,1,0,e
158,160,0.1875,158,1,0.25,0.05,1,1,0,0,0,0,1,5,0,1,0,0,0,1,0,5,1,52,0,0,d
159,160,0.022900763,159,1,0.05,0.02,1,1,0,0,0,0,1,3,1,1,0,1,0,1,0,5,1,37,0,0,g
160,170,0.051198257,160,1,0.1,0,1,1,0,0,0,0,1,3,1,1,1,0,0,0,0,6,1,30,1,0,e
161,65,0.237556561,161,0,0.2,0.2,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,2,1,63,0,2,d
162,118,0.027734977,162,0,0.09,0.09,0,1,0,0,0,0,1,4,0,0,NA,NA,NA,NA,NA,4,1,70,1,3,g
163,190,0,163,1,0.05,0.05,0,1,0,0,0,0,1,6,1,1,1,0,0,0,0,6,1,35,1,2,e
164,165,0.010031348,164,1,0.27,0.27,0,1,0,0,0,0,1,5,0,1,1,0,1,0,0,6,1,34,0,0,g
165,130,0.215384615,165,1,0.45,0.7,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,4,1,47,0,2,e
166,100,0.2,166,0,0.95,0.75,1,1,0,0,0,0,1,7,0,0,0,1,0,0,1,6,1,39,1,2,e
167,110,NA,167,0,0.05,NA,NA,1,0,0,0,0,1,6,0,0,0,0,1,1,1,NA,1,23,1,0,d
168,125,0,168,1,0.65,0.65,0,1,0,0,0,0,1,4,0,0,1,0,0,0,0,NA,1,54,1,11,f
169,142,0.109694979,169,0,0.28,0.15,1,1,0,0,0,0,1,4,0,1,NA,NA,NA,NA,NA,3,1,49,1,2,g
170,125,0.02,170,1,0.05,0.05,0,1,0,0,0,0,1,5,0,0,0,0,1,1,1,3,1,41,1,2,e
171,192,0.019489247,171,1,0.07,0.03,1,1,0,0,0,0,1,5,1,1,0,1,0,0,0,7,1,34,1,0,e
172,134,0,172,1,0.05,0.05,0,1,0,0,0,0,1,4,1,0,0,0,0,1,1,5,1,35,1,3,e
173,180,0.142156863,173,1,0.7,0.65,1,1,0,0,0,0,1,5,0,1,0,1,0,0,0,5,1,48,1,3,e
174,180,0.017676767,174,0,0,0,0,1,0,0,0,0,1,6,1,1,0,0,1,1,1,6,1,59,1,2,g
175,100,0,175,1,0.05,0.05,0,1,0,0,0,0,1,7,1,0,0,1,0,0,0,7,1,65,1,4,e
176,157.5,0.031746032,176,0,0.025,0.025,1,1,0,0,0,0,1,3,1,1,0,0,1,1,1,5,1,52,1,2,e
177,145,0,177,1,0.05,0.05,0,1,0,0,0,0,1,6,0,1,1,0,0,0,0,3,1,45,1,3,g
178,121,0.009378113,178,0,0.03,0.03,0,1,0,0,0,0,1,5,0,0,NA,NA,NA,NA,NA,6,1,39,1,0,e
179,162,0.01393298,179,0,0.02,0.05,0,1,0,0,0,0,1,6,1,1,NA,NA,NA,NA,NA,6,1,46,1,2,e
180,150,0,180,0,0.05,0.05,0,1,0,0,0,0,1,2,1,1,0,0,1,1,1,4,1,34,0,0,g
181,157,0.105307855,181,0,0.22,0.05,1,1,0,0,0,0,1,3,0,1,0,1,0,1,0,4,1,26,0,0,e
182,277,0.063347183,182,0,0.23,0.05,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,3,1,28,0,0,e
183,179,0.005676699,183,1,0.22,0.22,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,30,1,0,e
184,185,0.027027027,184,1,0.65,0.7,0,1,0,0,0,0,1,5,0,1,0,0,0,1,0,6,1,55,1,2,g
185,149.5,0.031088083,185,0,0.05,0.02,1,1,0,0,0,0,1,4,0,1,1,0,0,0,0,2,1,51,1,1,g
186,144.5,0.034751869,186,1,0.15,0.15,0,1,0,0,0,0,0,5,1,1,1,0,0,0,0,5,1,50,1,3,e
187,136.5,0.003582202,187,0,0.015,0.02,0,1,0,0,0,1,0,5,0,0,0,0,1,1,1,4,1,67,1,2,g
188,129,0.001192606,188,0,0.15,0.15,0,1,0,0,0,1,0,5,0,0,0,0,0,1,1,5,1,45,1,1,g
189,100,0.000505051,189,1,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1,1,6,1,30,1,0,e
190,150,0,190,1,0.55,0.55,0,1,0,0,0,1,0,6,0,1,0,0,0,1,1,6,1,30,1,0,e
191,130,0.006410256,191,1,0.05,0.05,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,3,1,59,1,2,f
192,100,0.05,192,0,0.05,0,1,1,0,0,0,0,1,5,1,0,NA,NA,NA,NA,NA,5,1,69,0,0,f
193,100,0,193,0,0.1,0.1,0,1,0,0,0,0,0,6,0,0,NA,NA,NA,NA,NA,6,1,59,1,1,e
194,100,0,194,1,0.05,0.05,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,2,1,57,1,0,e
195,166,0.117502267,195,0,0.27,0.09,1,1,0,0,0,0,1,5,0,1,NA,NA,NA,NA,NA,5,1,45,1,0,e
196,210,0.026190476,196,0,0,0.05,0,1,0,0,0,0,0,4,1,1,NA,NA,NA,NA,NA,4,1,49,0,2,e
197,250,0.000196078,197,1,0.025,0.025,0,1,0,0,0,0,0,5,1,1,1,0,0,0,0,4,1,NA,0,NA,g
198,170,0.024789916,198,0,0.175,0.225,0,1,0,0,0,0,0,4,0,1,0,0,0,1,1,4,1,61,1,1,e
199,305,0.056967213,199,1,0.2,0,1,1,0,0,0,0,0,6,1,1,1,0,0,0,0,6,1,NA,0,2,e
200,45,0.012820513,200,0,0.025,0,1,1,0,0,0,0,0,3,1,1,1,0,0,0,0,4,1,34,1,2,f
201,160,0.267045455,201,0,0.45,0,1,1,0,0,0,0,0,5,0,1,0,0,0,1,1,7,1,48,0,0,g
202,100,0,202,1,0.05,0.05,0,1,0,0,0,1,0,4,0,0,0,0,0,1,1,4,1,57,1,1,e
203,100,0,203,0,0.2,0.2,0,1,0,0,0,0,1,NA,0,0,0,0,0,1,1,5,1,52,0,3,f
204,100,0,204,1,0.05,0.05,0,1,0,0,0,0,0,5,1,0,0,1,1,0,1,5,1,NA,1,NA,g
205,100,0,205,0,0.05,0.05,0,1,0,0,0,0,0,6,1,0,NA,NA,NA,NA,NA,4,1,48,1,2,g
206,125,0,206,0,0.05,0.05,0,1,0,0,0,0,0,2,1,0,NA,NA,NA,NA,NA,NA,1,69,0,4,g
207,100,0.2,207,1,0.3,0.1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,3,1,45,1,3,e
208,95,0.847368421,208,0,0.85,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,5,1,35,0,0,e
209,230,0.158567775,209,0,0.45,0.05,1,1,0,0,0,0,1,5,0,1,0,0,0,1,1,5,1,55,1,1,g
210,120,0.139705882,210,0,0.2,0.02,1,1,0,0,0,1,0,2,0,0,0,0,0,1,1,2,1,56,1,2,g
211,160,0.034722222,211,0,0.05,0,1,1,0,0,0,1,0,6,1,1,NA,NA,NA,NA,NA,6,1,25,1,0,e
212,110,0.48051948,212,1,0.05,0.35,0,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,5,1,55,1,4,g
213,160,0,213,0,0.25,0.25,0,1,0,0,0,1,0,5,0,1,0,0,0,1,1,5,1,64,0,2,f
214,170,0.121703854,214,1,0.45,0.2,1,1,0,0,0,1,0,5,0,1,0,0,0,1,1,4,1,29,1,NA,e
215,100,0.02,215,1,0.05,0.03,1,1,0,0,0,1,0,5,0,0,0,0,0,1,1,5,1,28,1,0,e
216,203,0.011792805,216,0,0.22,0.15,1,1,0,0,0,0,1,4,1,1,0,1,1,0,1,4,1,37,0,0,f
217,133,0.005718522,217,1,0.07,0.07,0,1,0,0,0,0,1,6,0,0,0,0,0,1,1,6,1,57,1,1,e
218,100,0.1,1,1,0.3,0.2,1,0,1,0,0,0,0,6,1,0,1,0,0,0,0,6,1,40,1,3,d
